
 ==============================
 S N O P T  7.7.1    (Nov 2018)
 ==============================
 
 SNMEMB EXIT 100 -- finished successfully
 SNMEMB INFO 104 -- memory requirements estimated
 
 

 Nonlinear constraints       1     Linear constraints     604
 Nonlinear variables       444     Linear variables         0
 Jacobian  variables       444     Objective variables    444
 Total constraints         605     Total variables        444
 

 
 The user has defined     444   out of     444   constraint gradients.
 The user has defined     444   out of     444   objective  gradients.
 

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1076      5  1.0E+00   1111  9.7E-06  7.3E-03  1.0486400E+00    310 1.0E+00
  1077      7  1.0E+00   1112  1.3E-05  5.8E-03  1.0486133E+00    312 1.0E+00
  1078      5  1.0E+00   1113  7.9E-06  7.6E-03  1.0485957E+00    310 1.0E+00
  1079      3  4.7E-01   1114  1.9E-05  7.2E-03  1.0485769E+00    310 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1080      6  2.5E-01   1115  2.5E-05  6.2E-03  1.0485525E+00    311 1.0E+00
  1081      4  5.7E-02   1116  2.6E-05  5.7E-03  1.0485465E+00    310 1.0E+00
  1082      2  2.3E-02   1117  2.6E-05  5.5E-03  1.0485426E+00    309 1.0E+00
  1083      2  2.4E-02   1118  2.6E-05  5.2E-03  1.0485376E+00    310 1.0E+00
  1084      1  2.9E-02   1119  2.6E-05  5.0E-03  1.0485304E+00    310 1.0E+00
  1085      1  5.5E-02   1120  2.7E-05  4.6E-03  1.0485155E+00    310 1.0E+00
  1086      2  1.7E-01   1121  3.0E-05  3.6E-03  1.0484718E+00    311 1.0E+00
  1087      6  1.0E+00   1122  8.3E-05  1.6E-02  1.0484328E+00    314 1.0E+00
  1088      4  1.0E+00   1123  7.8E-05  2.0E-03  1.0483750E+00    311 1.0E+00
  1089      4  1.0E+00   1124  2.0E-06  1.7E-03  1.0483635E+00    308 4.1E+01

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1090      2  1.0E+00   1125  3.8E-06  2.4E-03  1.0483455E+00    309 6.4E+00
  1091      6  1.0E+00   1126  2.8E-06  3.1E-03  1.0483355E+00    309 6.4E+00
  1092      5  1.0E+00   1127  3.0E-06  1.6E-03  1.0483171E+00    313 6.4E+00
  1093      3  1.0E+00   1128  9.4E-06  4.3E-03  1.0482957E+00    315 6.4E+00
  1094      6  1.0E+00   1129  2.3E-06  1.9E-03  1.0482833E+00    311 6.4E+00
  1095      4  1.0E+00   1130  3.3E-06  1.9E-03  1.0482664E+00    312 6.4E+00
  1096      4  1.0E+00   1131  1.3E-06  2.1E-03  1.0482448E+00    309 6.4E+00
  1097      1  1.0E+00   1132  1.3E-06  2.0E-03  1.0482251E+00    309 6.4E+00
  1098      2  1.0E+00   1133  3.2E-06  3.4E-03  1.0482052E+00    310 6.4E+00
  1099      3  1.0E+00   1134  3.2E-06  5.6E-03  1.0481934E+00    310 6.4E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1100      2  1.0E+00   1135  1.4E-05  1.9E-03  1.0481728E+00    309 6.4E+00
  1101      1  1.0E+00   1136  2.4E-06  7.6E-04  1.0481629E+00    309 6.4E+00
  1102      1  1.0E+00   1137  5.4E-06  1.8E-03  1.0481485E+00    309 6.4E+00
  1103      6  1.0E+00   1138 (1.7E-07) 2.0E-03  1.0481340E+00    306 6.4E+00
  1104      1  1.0E+00   1139 (5.8E-07) 1.7E-03  1.0481116E+00    306 6.4E+00
  1105      2  1.0E+00   1140  1.9E-06  1.2E-03  1.0480974E+00    305 6.4E+00
  1106      1  1.0E+00   1141 (1.4E-07) 1.4E-03  1.0480844E+00    305 6.4E+00
  1107      2  1.0E+00   1142 (0.0E+00) 1.6E-03  1.0480553E+00    306 6.4E+00
  1108      3  1.0E+00   1143 (0.0E+00) 2.2E-03  1.0480338E+00    308 6.4E+00
  1109      3  1.0E+00   1144 (0.0E+00) 1.1E-03  1.0480090E+00    308 6.4E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1110      3  1.0E+00   1145 (0.0E+00) 2.1E-03  1.0479593E+00    310 6.4E+00
  1111      7  1.0E+00   1146 (0.0E+00) 3.4E-03  1.0478933E+00    306 6.4E+00
  1112      5  1.0E+00   1147 (0.0E+00) 2.6E-03  1.0478563E+00    308 6.4E+00
  1113      1  1.0E+00   1148  1.0E-05  1.2E-03  1.0478490E+00    308 6.4E+00
  1114      6  1.0E+00   1149  1.8E-06  1.1E-03  1.0478446E+00    305 6.4E+00
  1115      4  4.6E-01   1150  4.2E-06  1.1E-03  1.0478434E+00    308 6.4E+00   R
  1116      4  1.0E+00   1151  1.0E-06  6.7E-04  1.0478416E+00    305 6.4E+00 s
  1117      2  1.0E+00   1152  5.2E-06  2.5E-03  1.0478413E+00    304 6.4E+00
  1118      1  1.0E+00   1153  2.4E-06  9.1E-04  1.0478397E+00    304 6.4E+00
  1119      1  1.0E+00   1154  2.2E-06  1.2E-03  1.0478390E+00    304 6.4E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1120      3  1.0E+00   1155  4.0E-06  1.2E-03  1.0478364E+00    302 6.4E+00
  1121      2  1.0E+00   1156  4.8E-06  2.5E-03  1.0478358E+00    303 6.4E+00
  1122      3  1.0E+00   1157  3.5E-06  1.1E-03  1.0478322E+00    305 6.4E+00
  1123      1  1.0E+00   1158  1.2E-06  2.9E-03  1.0478252E+00    305 6.4E+00
  1124      2  1.0E+00   1159 (0.0E+00) 1.1E-03  1.0478135E+00    304 6.4E+00
  1125      5  1.0E+00   1160  2.1E-06  1.4E-03  1.0477978E+00    302 6.4E+00
  1126      4  2.6E-01   1161  1.7E-06  1.7E-03  1.0477908E+00    305 6.4E+00
  1127      3  4.2E-01   1162  1.1E-06  1.4E-03  1.0477793E+00    305 6.4E+00
  1128      3  4.7E-01   1163  4.4E-06  9.9E-04  1.0477677E+00    303 6.4E+00
  1129      3  1.0E+00   1164  1.6E-06  1.1E-03  1.0477623E+00    303 6.4E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1130      2  1.0E+00   1165  2.6E-06  2.0E-03  1.0477572E+00    302 6.4E+00
  1131      2  1.0E+00   1166 (6.2E-07) 1.3E-03  1.0477464E+00    301 6.4E+00
  1132      2  1.0E+00   1167 (8.2E-07) 2.0E-03  1.0477307E+00    302 6.4E+00
  1133      4  1.0E+00   1168 (0.0E+00) 2.5E-03  1.0477025E+00    301 6.4E+00
  1134      3  3.2E-01   1169 (0.0E+00) 1.9E-03  1.0476951E+00    303 6.4E+00
  1135      3  1.0E+00   1170  5.6E-06  1.5E-03  1.0476925E+00    301 6.4E+00
  1136      2  1.0E+00   1171 (2.4E-07) 9.5E-04  1.0476832E+00    300 6.4E+00
  1137      1  1.0E+00   1172 (6.2E-07) 1.6E-03  1.0476790E+00    300 6.4E+00
  1138      2  1.0E+00   1173 (0.0E+00) 1.3E-03  1.0476682E+00    301 6.4E+00
  1139      2  1.0E+00   1174 (0.0E+00) 1.4E-03  1.0476556E+00    300 6.4E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1140      3  1.0E+00   1175 (0.0E+00) 1.6E-03  1.0476367E+00    300 6.4E+00
  1141      2  1.0E+00   1176 (0.0E+00) 1.5E-03  1.0476116E+00    301 6.4E+00
  1142      2  1.0E+00   1177 (0.0E+00) 1.1E-03  1.0475959E+00    302 6.4E+00
  1142      1            1177 (0.0E+00) 1.1E-03  1.0475959E+00    302 1.0E+00   R
  1143      1  1.0E+00   1178  1.1E-06  1.2E-03  1.0475927E+00    302 1.0E+00 s
  1144      1  1.0E+00   1179 (0.0E+00) 2.5E-04  1.0475896E+00    302 1.0E+00
  1145      1  1.0E+00   1180 (0.0E+00) 2.6E-04  1.0475848E+00    302 1.0E+00
  1146      3  1.0E+00   1181 (0.0E+00) 5.2E-04  1.0475753E+00    300 1.0E+00
  1147      2  1.0E+00   1182 (0.0E+00) 4.7E-04  1.0475687E+00    299 1.0E+00
  1148      1  1.0E+00   1183 (0.0E+00) 2.0E-04  1.0475668E+00    299 1.0E+00
  1149      1  1.0E+00   1184 (0.0E+00) 3.2E-04  1.0475650E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1150      1  1.0E+00   1185 (0.0E+00) 1.2E-03  1.0475619E+00    299 1.0E+00
  1151      1  1.0E+00   1186 (0.0E+00) 6.2E-04  1.0475604E+00    299 1.0E+00
  1152      1  1.0E+00   1187 (0.0E+00) 6.1E-04  1.0475545E+00    299 1.0E+00
  1153      1  1.0E+00   1188 (0.0E+00) 8.6E-04  1.0475483E+00    299 1.0E+00
  1154      2  1.0E+00   1189 (0.0E+00) 7.4E-04  1.0475361E+00    300 1.0E+00
  1155      2  1.0E+00   1190 (0.0E+00) 5.2E-04  1.0475316E+00    299 1.0E+00
  1156      1  1.0E+00   1191 (0.0E+00) 1.2E-03  1.0475223E+00    299 1.0E+00
  1157      1  1.0E+00   1192 (0.0E+00) 1.2E-03  1.0475180E+00    299 1.0E+00
  1158      1  1.0E+00   1193 (0.0E+00) 5.6E-04  1.0475095E+00    299 1.0E+00
  1159      1  1.0E+00   1194 (0.0E+00) 1.5E-04  1.0475012E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1160      1  1.0E+00   1195 (0.0E+00) 3.0E-04  1.0474967E+00    299 1.0E+00
  1161      1  1.0E+00   1196 (0.0E+00) 2.4E-04  1.0474943E+00    299 1.0E+00
  1162      2  1.0E+00   1197 (0.0E+00) 6.1E-04  1.0474940E+00    298 1.0E+00
  1163      2  4.8E-06   1198 (0.0E+00) 6.1E-04  1.0474940E+00    299 1.0E+00
  1164      3  4.0E-09   1199 (0.0E+00) 5.7E-04  1.0474940E+00    297 1.0E+00
  1164      3            1199 (0.0E+00) 6.2E-04  1.0474940E+00    299 1.0E+00   R
  1165      2  1.0E+00   1200 (0.0E+00) 6.0E-04  1.0474939E+00    298 1.0E+00 s
  1166      2  1.0E+00   1201 (0.0E+00) 2.1E-04  1.0474928E+00    297 1.0E+00
  1167      1  4.8E-01   1202 (0.0E+00) 8.3E-05  1.0474928E+00    297 1.0E+00
  1168      1  1.0E+00   1203 (0.0E+00) 2.4E-04  1.0474922E+00    297 1.0E+00
  1169      1  1.0E+00   1204 (7.1E-09) 1.3E-04  1.0474921E+00    297 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1170      1  1.0E+00   1205 (0.0E+00) 3.8E-04  1.0474914E+00    297 1.0E+00
  1171      1  1.0E+00   1206 (0.0E+00) 3.7E-04  1.0474902E+00    297 1.0E+00
  1172      1  1.0E+00   1207 (0.0E+00) 4.7E-04  1.0474884E+00    297 1.0E+00
  1173      1  1.0E+00   1208 (0.0E+00) 1.7E-04  1.0474872E+00    297 1.0E+00
  1174      2  1.0E+00   1209 (0.0E+00) 2.6E-04  1.0474847E+00    298 1.0E+00
  1175      1  1.0E+00   1210 (0.0E+00) 2.6E-04  1.0474799E+00    298 1.0E+00
  1176      1  1.0E+00   1211 (0.0E+00) 3.1E-04  1.0474776E+00    298 1.0E+00
  1177      1  1.0E+00   1212 (0.0E+00) 3.6E-04  1.0474755E+00    298 1.0E+00
  1178      1  1.0E+00   1213 (0.0E+00) 9.3E-04  1.0474728E+00    298 1.0E+00
  1179      1  1.0E+00   1214 (0.0E+00) 9.3E-04  1.0474702E+00    298 1.0E+00
  1179      1            1214 (0.0E+00) 9.2E-04  1.0474702E+00    298 1.0E+00   R
  1179      3            1214 (0.0E+00) 9.1E-04  1.0474702E+00    296 1.0E+00   r

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1180      4  8.7E-05   1215 (0.0E+00) 4.1E-04  1.0474702E+00    299 1.0E+00 s
  1181      1  1.0E+00   1216 (3.8E-08) 4.4E-04  1.0474701E+00    299 1.0E+00
  1182      1  1.0E+00   1217 (0.0E+00) 4.5E-04  1.0474701E+00    299 1.0E+00
  1183      1  1.0E+00   1218 (0.0E+00) 3.6E-04  1.0474700E+00    299 1.0E+00
  1184      1  4.2E-01   1219 (0.0E+00) 3.4E-04  1.0474699E+00    299 1.0E+00
  1185      1  3.9E-02   1220 (1.6E-10) 2.6E-04  1.0474699E+00    299 1.0E+00
  1186      3  1.0E+00   1221 (0.0E+00) 1.4E-03  1.0474699E+00    298 1.0E+00
  1187      2  1.0E+00   1222 (0.0E+00) 3.3E-04  1.0474697E+00    299 1.0E+00
  1188      1  1.0E+00   1223 (0.0E+00) 2.1E-04  1.0474696E+00    299 1.0E+00
  1189      1  1.0E+00   1224 (0.0E+00) 2.0E-04  1.0474695E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1190      1  1.0E+00   1225 (0.0E+00) 1.8E-04  1.0474694E+00    299 1.0E+00
  1191      1  1.0E+00   1226 (2.6E-10) 1.8E-04  1.0474694E+00    299 1.0E+00
  1192      1  8.4E-03   1227 (2.5E-10) 1.8E-04  1.0474694E+00    299 1.0E+00
  1193      1  1.0E+00   1228 (1.3E-09) 1.8E-04  1.0474693E+00    299 1.0E+00
  1194      1  1.0E+00   1229 (0.0E+00) 1.7E-04  1.0474693E+00    299 1.0E+00
  1195      1  1.0E+00   1230 (0.0E+00) 1.6E-04  1.0474692E+00    299 1.0E+00
  1196      1  1.0E+00   1231 (0.0E+00) 1.7E-04  1.0474691E+00    299 1.0E+00
  1197      1  1.0E+00   1232 (0.0E+00) 1.7E-04  1.0474690E+00    299 1.0E+00
  1198      3  1.0E+00   1233 (0.0E+00) 6.6E-04  1.0474689E+00    298 1.0E+00
  1199      2  1.0E+00   1234 (0.0E+00) 2.2E-04  1.0474688E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1200      1  1.0E+00   1235 (0.0E+00) 2.4E-04  1.0474687E+00    299 1.0E+00
  1201      1  1.0E+00   1236 (0.0E+00) 2.4E-04  1.0474686E+00    299 1.0E+00
  1202      1  1.0E+00   1237 (0.0E+00) 2.3E-04  1.0474685E+00    299 1.0E+00
  1203      1  1.0E+00   1238 (0.0E+00) 2.1E-04  1.0474685E+00    299 1.0E+00
  1204      1  1.0E+00   1239 (0.0E+00) 2.3E-04  1.0474684E+00    299 1.0E+00
  1205      1  1.0E+00   1240 (0.0E+00) 2.5E-04  1.0474682E+00    299 1.0E+00
  1206      3  1.0E+00   1241 (0.0E+00) 2.4E-04  1.0474681E+00    298 1.0E+00
  1207      2  1.0E+00   1242 (0.0E+00) 2.4E-04  1.0474680E+00    299 1.0E+00
  1208      1  1.0E+00   1243 (0.0E+00) 2.4E-04  1.0474678E+00    299 1.0E+00
  1209      1  1.0E+00   1244 (0.0E+00) 5.5E-04  1.0474676E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1210      1  5.3E-04   1245 (0.0E+00) 5.4E-04  1.0474676E+00    299 1.0E+00
  1211      1  1.2E-04   1246 (0.0E+00) 5.4E-04  1.0474676E+00    299 1.0E+00
  1212      1  1.4E-05   1247 (0.0E+00) 5.4E-04  1.0474676E+00    299 1.0E+00
  1213      3  3.5E-05   1248 (0.0E+00) 5.4E-04  1.0474676E+00    298 1.0E+00
  1213      2            1248 (0.0E+00) 5.5E-04  1.0474676E+00    299 1.0E+00   R
  1214      1  4.2E-01   1249 (0.0E+00) 3.3E-04  1.0474676E+00    299 1.0E+00 s
  1215      1  1.8E-01   1250 (0.0E+00) 2.1E-04  1.0474676E+00    299 1.0E+00
  1215      1            1250 (0.0E+00) 2.1E-04  1.0474676E+00    299 1.0E+00   R
  1216      3  2.2E-03   1251 (0.0E+00) 2.1E-04  1.0474676E+00    298 1.0E+00 s
  1216      1            1251 (0.0E+00) 2.1E-04  1.0474676E+00    298 1.0E+00 s R
  1216      1            1251 (0.0E+00) 2.1E-04  1.0474676E+00    298 1.0E+00 s r
  1217      1  6.8E-02   1252 (0.0E+00) 3.2E-04  1.0474676E+00    298 1.0E+00 s
  1218      1  5.1E-02   1253 (0.0E+00) 5.3E-04  1.0474676E+00    298 1.0E+00
  1218      1            1253 (0.0E+00) 5.4E-04  1.0474676E+00    298 1.0E+00   R
  1219      2  8.7E-02   1254 (0.0E+00) 5.4E-04  1.0474676E+00    299 1.0E+00 s

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1220      1  1.2E-02   1255 (0.0E+00) 4.2E-04  1.0474676E+00    299 1.0E+00

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1220      1            1255 (0.0E+00) 5.4E-04  1.0474676E+00    299 1.0E+00   R

 Major Minors     Step   nCon Feasible  Optimal  MeritFunction     nS Penalty
  1220      2            1255 (0.0E+00) 5.4E-04  1.0474676E+00    298 1.0E+00   r
 
 SNOPTC EXIT  40 -- terminated after numerical difficulties
 SNOPTC INFO  41 -- current point cannot be improved

 Problem name                 gbm-sizi
 No. of iterations               51431   Objective            1.0474676729E+00
 No. of major iterations          1220   Linear    obj. term  0.0000000000E+00
 Penalty parameter           1.000E+00   Nonlinear obj. term  1.0474676729E+00
 User function calls (total)      4912   Calls with modes 1,2 (known g)   1255
 No. of superbasics                298   No. of basic nonlinears            63
 No. of degenerate steps          1368   Percentage                       2.66
 Max x                     144 3.7E+00   Max pi                      1 7.7E-01
 Max Primal infeas         982 9.0E-16   Max Dual infeas           445 7.7E-01
 Nonlinear constraint violn    0.0E+00
 
 

 Solution printed on file  18
 
 Time for MPS input                             0.00 seconds
 Time for solving problem                   24102.75 seconds
 Time for solution output                       0.00 seconds
 Time for constraint functions              24041.25 seconds
 Time for objective function                    0.00 seconds
