,rho_0,xi,gamma,log10(zeta),num_stiff,material,eig_FEA,eig_CF,time
0,7.388230,0.959606,3.010377,-3.705626,1,hexcelIM7,6.426764,6.582204,16.271641
0,5.986233,0.959606,3.010381,-3.705626,1,hexcelIM7,6.527463,6.582205,15.338956
0,4.849743,0.959607,3.010336,-3.705626,1,hexcelIM7,6.571253,6.582195,14.644679
0,3.929142,0.959606,3.010391,-3.705626,1,hexcelIM7,6.719325,6.582208,14.719652
0,3.183229,0.959606,3.010381,-3.705626,1,hexcelIM7,6.987538,6.582205,13.677790
0,2.578925,0.959606,3.010381,-3.705626,1,hexcelIM7,7.545478,6.582205,14.102351
0,2.089446,0.950369,3.010363,-3.705626,1,hexcelIM7,8.325325,6.568713,27.957448
0,1.692847,0.942313,3.010399,-3.705626,2,hexcelIM7,10.009048,6.556950,44.596169
0,1.371318,0.942313,3.010385,-3.705626,2,hexcelIM7,13.043045,6.556947,29.360723
0,1.110970,0.942314,3.010366,-3.705626,2,hexcelIM7,18.157498,6.556942,27.084176
0,0.900078,0.935230,3.010375,-3.705626,3,hexcelIM7,26.351970,8.080808,40.695263
0,0.729213,0.935230,3.010392,-3.705626,3,hexcelIM7,35.850180,12.311371,27.996165
0,0.590821,0.912536,3.010438,-3.705626,7,hexcelIM7,51.213045,18.659276,118.076297
0,0.478624,0.912537,3.010392,-3.705626,7,hexcelIM7,72.509472,28.432664,29.102728
0,0.387771,0.912537,3.010400,-3.705626,7,hexcelIM7,102.603213,43.316771,28.152706
0,0.314094,0.912538,3.010352,-3.705626,7,hexcelIM7,140.088184,66.021485,28.897698
0,0.254506,0.912537,3.010390,-3.705626,7,hexcelIM7,190.790468,100.556131,31.326561
0,0.206192,0.912537,3.010392,-3.705626,7,hexcelIM7,249.866392,153.201246,25.391096
0,0.167048,0.912537,3.010392,-3.705626,7,hexcelIM7,328.658337,233.411924,25.527620
0,0.135335,0.907716,3.010392,-3.705626,8,hexcelIM7,461.235770,355.232094,37.940218
0,7.389454,0.452399,6.639522,-2.293809,1,torayBT250E,6.119259,6.673871,16.085777
0,5.986133,0.419858,6.639474,-2.293809,1,torayBT250E,6.287233,6.633228,33.001979
0,4.849660,0.419859,6.639443,-2.293809,1,torayBT250E,6.420929,6.633223,33.370991
0,3.929083,0.419858,6.639470,-2.293809,1,torayBT250E,6.591167,6.633227,31.083237
0,3.183225,0.419858,6.639509,-2.293809,1,torayBT250E,7.093121,6.633234,31.540751
0,1.419906,0.406816,5.766442,-2.293809,2,torayBT250E,11.433020,6.442458,87.158537
0,1.410321,0.401337,5.982518,-2.293809,2,torayBT250E,11.692569,6.480043,61.701637
0,1.692708,0.381680,6.639540,-2.293809,2,torayBT250E,9.901002,6.585637,33.330933
0,1.371263,0.381686,6.639359,-2.293809,2,torayBT250E,12.600277,6.585609,27.618348
0,1.110988,0.381682,6.639469,-2.293809,2,torayBT250E,16.254109,6.585626,26.632056
0,0.900087,0.320119,6.639505,-2.293809,3,torayBT250E,21.384185,8.034332,40.298034
0,0.729207,0.381682,6.639461,-2.293809,3,torayBT250E,24.695631,12.384974,25.067649
0,7.388791,1.039018,9.543852,-1.953877,1,solvayMTM45,6.838266,7.834465,54.014925
0,5.986249,1.039010,9.543958,-1.953877,1,solvayMTM45,6.850549,7.834471,48.563834
0,4.849839,1.305558,0.112326,-1.953877,5,solvayMTM45,5.773809,6.260022,247.573283
0,3.929157,1.305559,0.112285,-1.953877,5,solvayMTM45,5.867198,6.260008,111.809049
0,1.949390,1.305278,0.127591,-1.953877,6,solvayMTM45,6.747775,6.265390,144.749501
0,1.950553,1.305276,0.127732,-1.953877,6,solvayMTM45,6.747026,6.265440,98.394473
0,1.949034,1.305276,0.127756,-1.953877,6,solvayMTM45,6.748060,6.265449,93.700629
0,1.692499,1.305275,0.127818,-1.953877,6,solvayMTM45,6.982652,6.265471,89.734313
0,1.371340,1.305274,0.127826,-1.953877,6,solvayMTM45,7.601853,6.265474,89.606028
0,1.110932,1.305275,0.127784,-1.953877,6,solvayMTM45,8.729332,6.265459,83.737803
0,7.389026,0.795194,12.153231,-4.038407,1,hexcelIM7,8.231486,7.893522,42.443569
0,5.986293,0.795188,12.153231,-4.038407,1,hexcelIM7,8.398014,7.893515,42.537251
0,4.849836,0.795183,12.153231,-4.038407,1,hexcelIM7,8.685440,7.893510,42.024724
0,3.929142,0.795178,12.153231,-4.038407,1,hexcelIM7,9.478177,7.893504,39.295713
0,3.183226,0.795184,12.153231,-4.038407,1,hexcelIM7,9.866192,7.893511,40.202526
0,2.221737,1.153893,6.961123,-4.038407,2,hexcelIM7,11.054386,7.600665,73.434912
0,2.088707,1.052716,7.054662,-4.038407,3,hexcelIM7,11.791508,7.491141,87.013074
0,1.692580,1.052738,7.054477,-4.038407,3,hexcelIM7,15.518541,7.491138,63.420005
0,1.371309,1.052738,7.054477,-4.038407,3,hexcelIM7,21.811399,7.491138,61.753230
0,1.110995,1.052738,7.054477,-4.038407,3,hexcelIM7,30.995256,7.491138,60.773025
0,0.900093,1.052738,7.054477,-4.038407,3,hexcelIM7,41.292113,9.246416,58.838995
0,0.729231,1.153727,6.963798,-4.038407,3,hexcelIM7,45.172571,14.293317,59.157739
0,0.590782,0.876552,6.500360,-4.038407,6,hexcelIM7,75.934192,20.575180,148.381679
0,0.417295,0.876656,6.500179,-4.038407,6,hexcelIM7,117.048690,41.239828,60.428333
0,0.387743,0.876552,6.500360,-4.038407,6,hexcelIM7,125.638337,47.765009,59.716507
0,0.314144,0.876552,6.500360,-4.038407,6,hexcelIM7,147.871176,72.767961,62.480811
0,7.389020,0.409065,16.219977,-4.954506,1,solvay5320,8.864694,7.956267,39.849952
0,5.986254,0.409089,16.219977,-4.954506,1,solvay5320,8.986918,7.956290,39.433329
0,4.849871,0.409080,16.219977,-4.954506,1,solvay5320,9.548118,7.956282,41.578015
0,3.929142,0.409057,16.219977,-4.954506,1,solvay5320,10.212776,7.956259,51.091720
0,3.183390,0.409047,16.219977,-4.954506,1,solvay5320,10.964963,7.956250,38.428862
0,2.479527,0.419970,12.591382,-4.954506,2,solvay5320,12.734381,7.547067,69.289665
0,2.089126,0.409623,12.599793,-4.954506,2,solvay5320,15.920802,7.537252,55.040723
0,1.692631,0.409605,12.599793,-4.954506,2,solvay5320,22.277437,7.537233,61.704447
0,1.371326,0.410026,10.735445,-4.954506,3,solvay5320,30.371903,7.289025,85.162459
0,1.111003,0.410022,10.735445,-4.954506,3,solvay5320,39.954746,7.289021,58.731567
0,0.674019,0.670543,3.060559,-4.954506,6,solvay5320,48.516391,13.579603,161.489695
0,0.145402,0.670541,3.060654,-4.954506,7,solvay5320,1015.290037,291.804940,102.086349
0,0.145386,0.670539,3.060800,-4.954506,7,solvay5320,1015.337872,291.868612,67.645324
0,0.145376,0.670543,3.060526,-4.954506,7,solvay5320,1015.347275,291.907199,66.291162
0,0.143448,0.652641,3.576659,-4.954506,9,solvay5320,488.760422,305.074582,105.071968
0,0.143466,0.652649,3.576305,-4.954506,9,solvay5320,488.679501,304.992519,34.583416
0,0.143370,0.652668,3.575533,-4.954506,9,solvay5320,489.180252,305.393961,33.434830
0,0.143427,0.652640,3.576697,-4.954506,9,solvay5320,488.841376,305.164564,34.234949
0,7.389059,0.337926,0.105184,-3.940843,1,victrexAE,4.218945,4.388494,37.961061
0,5.986308,0.337926,0.105184,-3.940843,1,victrexAE,4.234218,4.388494,29.168494
0,4.849866,0.337926,0.105184,-3.940843,1,victrexAE,4.264755,4.388494,28.444615
0,3.929095,0.337926,0.105187,-3.940843,1,victrexAE,4.336703,4.388495,18.524849
0,3.183218,0.337926,0.105184,-3.940843,1,victrexAE,4.450217,4.388494,17.933766
0,2.578912,0.337926,0.105184,-3.940843,1,victrexAE,4.542038,4.388494,16.883559
0,2.089327,0.337926,0.105184,-3.940843,1,victrexAE,4.821457,4.388494,17.761382
0,1.692685,0.337926,0.105184,-3.940843,1,victrexAE,5.166217,4.388494,16.933702
0,1.371343,0.337926,0.105184,-3.940843,1,victrexAE,5.401114,4.388494,15.067351
0,1.111005,0.337926,0.105185,-3.940843,1,victrexAE,6.159770,4.388494,15.230566
0,0.889646,0.337926,0.105490,-3.940843,1,victrexAE,7.950212,5.545002,14.593406
0,0.729211,0.337926,0.105184,-3.940843,1,victrexAE,10.959141,8.252949,23.439154
0,0.590777,0.337926,0.105184,-3.940843,1,victrexAE,16.319355,12.573854,14.043097
0,0.478623,0.337926,0.105185,-3.940843,1,victrexAE,23.832458,19.157053,16.051369
0,0.387760,0.337926,0.105184,-3.940843,1,victrexAE,32.453595,29.186979,13.238634
0,0.314147,0.337926,0.105184,-3.940843,1,victrexAE,45.581242,44.468186,13.412121
0,0.254509,0.337843,0.105164,-3.940843,5,victrexAE,69.942516,67.747054,91.005337
0,0.206193,0.337843,0.105161,-3.940843,5,victrexAE,100.263728,103.216021,27.573213
0,0.167047,0.337855,0.105156,-3.940843,5,victrexAE,146.063655,157.260306,26.855446
0,0.135334,0.337855,0.105113,-3.940843,5,victrexAE,205.932998,239.596036,27.064755
0,7.389054,1.515602,0.525347,-1.978872,1,hexcelIM7,6.064653,6.756835,16.077861
0,4.849848,1.515602,0.525345,-1.978872,1,hexcelIM7,6.120127,6.756834,17.017723
0,3.929143,1.515602,0.525345,-1.978872,1,hexcelIM7,6.239830,6.756834,17.584195
0,3.183228,1.515602,0.525345,-1.978872,1,hexcelIM7,6.351493,6.756834,15.136001
0,2.579149,1.515603,0.525278,-1.978872,1,hexcelIM7,6.635405,6.756814,16.798268
0,2.089167,1.515602,0.525333,-1.978872,1,hexcelIM7,6.995310,6.756831,15.076530
0,1.692680,1.515602,0.525345,-1.978872,1,hexcelIM7,7.357628,6.756834,15.990439
0,1.371340,1.515602,0.525345,-1.978872,1,hexcelIM7,8.091404,6.756834,14.497344
0,1.111003,1.515602,0.525345,-1.978872,1,hexcelIM7,9.382191,6.756834,14.973706
0,0.900089,1.515602,0.525333,-1.978872,1,hexcelIM7,11.481710,8.340118,13.796881
0,0.590779,1.515602,0.525345,-1.978872,1,hexcelIM7,19.353380,19.359457,14.168446
0,0.470321,1.515604,0.525158,-1.978872,1,hexcelIM7,26.440511,30.545768,15.347564
0,0.387731,1.515603,0.525276,-1.978872,1,hexcelIM7,32.751286,44.944948,32.102628
0,7.388736,0.921096,1.105270,-1.796749,1,hexcelIM7,5.513340,5.964870,15.870620
0,5.985930,0.921096,1.105226,-1.796749,1,hexcelIM7,5.500037,5.964855,16.369725
0,4.849847,0.921096,1.105271,-1.796749,1,hexcelIM7,5.543695,5.964871,16.601347
0,3.929141,0.921096,1.105270,-1.796749,1,hexcelIM7,5.624530,5.964870,16.162274
0,3.183227,0.921096,1.105262,-1.796749,1,hexcelIM7,5.740810,5.964868,15.434469
0,2.578915,0.921096,1.105271,-1.796749,1,hexcelIM7,5.992037,5.964871,14.339600
0,2.089439,0.921096,1.105227,-1.796749,1,hexcelIM7,6.382373,5.964855,14.506424
0,1.692815,0.921096,1.105264,-1.796749,1,hexcelIM7,6.658669,5.964868,18.681154
0,1.371217,0.921096,1.105225,-1.796749,1,hexcelIM7,7.344234,5.964855,14.122616
0,1.110969,0.921096,1.105226,-1.796749,1,hexcelIM7,8.642220,5.964855,14.161282
0,0.900087,0.921096,1.105270,-1.796749,1,hexcelIM7,10.837182,7.362612,13.959892
0,7.389030,1.279125,1.905681,-3.398132,1,torayBT250E,6.706951,6.777650,16.075557
0,5.986146,1.279124,1.905872,-3.398132,1,torayBT250E,6.752507,6.777697,14.563458
0,4.849847,1.279125,1.905679,-3.398132,1,torayBT250E,6.816907,6.777649,15.404474
0,3.929142,1.279125,1.905679,-3.398132,1,torayBT250E,6.980823,6.777649,14.497564
0,3.183237,1.279125,1.905717,-3.398132,1,torayBT250E,7.242847,6.777658,13.979912
0,2.578915,1.279125,1.905680,-3.398132,1,torayBT250E,7.799200,6.777649,14.604894
0,2.089429,1.279125,1.905716,-3.398132,1,torayBT250E,8.091682,6.777658,14.844612
0,1.692649,1.279125,1.905716,-3.398132,1,torayBT250E,8.906814,6.777658,14.324352
0,1.371295,1.279124,1.905875,-3.398132,1,torayBT250E,10.550422,6.777697,13.650210
0,1.110988,1.254471,1.905367,-3.398132,2,torayBT250E,16.768568,6.740209,40.907497
0,0.900088,1.254462,1.905666,-3.398132,2,torayBT250E,23.352449,8.319702,30.379056
0,0.729222,1.244355,1.905508,-3.398132,3,torayBT250E,32.866360,12.646350,39.946241
0,0.590777,1.244348,1.905674,-3.398132,3,torayBT250E,43.806648,19.268119,26.409833
0,0.478633,1.226911,1.905660,-3.398132,5,torayBT250E,61.837388,29.239278,53.259777
0,0.387739,1.226912,1.905646,-3.398132,5,torayBT250E,85.277427,44.554531,25.833101
0,0.314146,1.226910,1.905674,-3.398132,5,torayBT250E,115.758493,67.874636,27.399476
0,0.254508,1.226910,1.905677,-3.398132,5,torayBT250E,154.731094,103.411037,31.737676
0,0.206192,1.226910,1.905677,-3.398132,5,torayBT250E,209.681769,157.553253,24.990515
0,0.167049,1.235255,1.905555,-3.398132,5,torayBT250E,284.750544,240.492512,23.578355
0,7.316929,0.556062,3.009077,-1.114721,1,torayBT250E,4.791887,5.984050,31.967466
0,5.985869,0.556049,3.010435,-1.114721,1,torayBT250E,4.871568,5.984416,34.448351
0,4.849822,0.556050,3.010401,-1.114721,1,torayBT250E,4.645634,5.984407,28.572418
0,3.929135,0.556050,3.010402,-1.114721,1,torayBT250E,4.656975,5.984407,30.462049
0,2.578923,0.556050,3.010403,-1.114721,1,torayBT250E,5.158314,5.984407,29.533156
0,1.576890,0.556391,2.973521,-1.114721,1,torayBT250E,5.428181,5.974435,99.768568
0,1.544865,0.534163,2.978887,-1.114721,2,torayBT250E,6.313424,5.942530,121.483339
0,1.371297,0.510958,3.010402,-1.114721,2,torayBT250E,5.994616,5.916690,60.107476
0,1.111001,0.510958,3.010396,-1.114721,2,torayBT250E,6.653104,5.916689,61.661516
0,0.900087,0.550520,1.715905,-1.114721,2,torayBT250E,7.636541,6.866116,96.420891
0,7.388569,1.361582,4.535325,-3.720108,1,torayBT250E,7.465558,7.459512,14.776078
0,5.986160,1.382491,2.864161,-3.720108,1,torayBT250E,7.189726,7.156919,62.363153
0,4.849840,1.361585,4.535154,-3.720108,1,torayBT250E,7.727299,7.459484,14.590296
0,3.929163,1.382491,2.864161,-3.720108,1,torayBT250E,7.464411,7.156919,30.729188
0,3.183283,1.330059,3.877107,-3.720108,1,torayBT250E,8.527039,7.293368,51.619231
0,2.579036,1.330059,3.877104,-3.720108,1,torayBT250E,8.932372,7.293368,58.564839
0,2.089353,1.257838,4.505832,-3.720108,2,torayBT250E,10.538942,7.316742,73.574485
0,1.692451,1.258849,4.488751,-3.720108,2,torayBT250E,13.212061,7.314887,38.640454
0,1.371330,1.203955,4.534723,-3.720108,3,torayBT250E,18.192266,7.250472,56.899088
0,1.111002,1.203927,4.535037,-3.720108,3,torayBT250E,25.782511,7.250494,32.616145
0,0.900087,1.203954,4.534735,-3.720108,3,torayBT250E,35.613770,8.949470,27.419305
0,0.729213,1.149205,4.535057,-3.720108,4,torayBT250E,48.328544,13.497756,39.548606
0,0.590778,1.088052,4.535052,-3.720108,5,torayBT250E,66.799992,20.329948,39.723461
0,0.478628,1.088094,4.534827,-3.720108,5,torayBT250E,91.442611,30.973398,27.670054
0,0.387764,1.011570,4.535045,-3.720108,6,torayBT250E,123.910373,46.505674,41.216395
0,0.314146,1.011593,4.534972,-3.720108,6,torayBT250E,160.463876,70.856641,25.875839
0,0.254508,1.011589,4.534986,-3.720108,6,torayBT250E,195.290560,107.954131,29.824481
0,0.206192,1.011587,4.534993,-3.720108,6,torayBT250E,243.688658,164.474762,23.482961
0,0.167048,0.892714,4.505075,-3.720108,7,torayBT250E,304.971836,244.603309,35.367036
0,0.135335,0.832965,4.308447,-3.720108,8,torayBT250E,386.652265,365.929657,41.816721
0,5.986300,0.199906,6.639466,-2.427168,1,victrexAE,4.896333,6.360566,42.643705
0,4.849871,0.207876,5.168193,-2.427168,2,victrexAE,4.824136,6.050163,85.470697
0,3.929191,0.207874,5.168193,-2.427168,2,victrexAE,4.905771,6.050160,57.487216
0,3.158590,0.209943,5.167649,-2.427168,2,victrexAE,5.115474,6.052754,44.297831
0,2.578875,0.207882,5.168193,-2.427168,2,victrexAE,5.393812,6.050170,43.068448
0,2.089325,0.212716,4.404479,-2.427168,3,victrexAE,5.531537,5.867899,73.769997
0,1.692670,0.210912,2.999759,-2.427168,8,victrexAE,5.639176,5.460531,235.884871
0,7.389053,0.352097,9.543960,-3.374806,1,solvayMTM45,6.857495,7.049234,30.316352
0,5.986302,0.352096,9.543967,-3.374806,1,solvayMTM45,6.952227,7.049234,31.618076
0,4.849862,0.319079,7.509592,-3.374806,2,solvayMTM45,6.767729,6.671647,56.491187
0,3.929148,0.319078,7.509592,-3.374806,2,solvayMTM45,7.134446,6.671647,40.200577
0,3.183303,0.319070,7.509592,-3.374806,2,solvayMTM45,7.724372,6.671637,42.526520
0,2.578816,0.319095,7.509592,-3.374806,2,solvayMTM45,8.228313,6.671667,39.149302
0,2.089324,0.319080,7.509592,-3.374806,2,solvayMTM45,9.575446,6.671649,40.111862
0,1.692683,0.319079,7.509592,-3.374806,2,solvayMTM45,12.049078,6.671648,48.174542
0,1.371341,0.319079,7.509592,-3.374806,2,solvayMTM45,15.798686,6.671648,39.835241
0,1.111005,0.319079,7.509592,-3.374806,3,solvayMTM45,20.459663,6.671648,66.648463
0,0.900113,0.319073,7.509592,-3.374806,3,solvayMTM45,24.743895,8.234530,54.050486
0,0.729224,0.319074,7.509592,-3.374806,3,solvayMTM45,27.618452,12.546144,52.217052
0,0.590760,0.319091,7.509592,-3.374806,3,solvayMTM45,30.506622,19.116636,52.887868
0,5.370300,0.416764,7.829028,-1.703494,1,victrexAE,6.211875,6.845158,52.187415
0,5.211408,0.392352,7.950470,-1.703494,1,victrexAE,6.231588,6.836961,49.150366
0,4.849765,0.367579,7.990181,-1.703494,1,victrexAE,6.292833,6.814386,49.631383
0,3.929099,0.367576,7.990181,-1.703494,1,victrexAE,6.443202,6.814382,46.429513
0,3.183212,0.367575,7.990181,-1.703494,1,victrexAE,6.899452,6.814381,45.338590
0,2.578912,0.367574,7.990181,-1.703494,1,victrexAE,7.074083,6.814380,46.419868
0,2.089341,0.367564,7.990181,-1.703494,1,victrexAE,7.516244,6.814368,46.045389
0,1.165391,0.422799,7.785507,-1.703494,2,victrexAE,18.930318,6.844865,80.904204
0,1.133942,0.400118,7.921053,-1.703494,2,victrexAE,18.851061,6.841145,68.582731
0,1.091907,0.371020,7.989432,-1.703494,2,victrexAE,18.700736,6.818336,64.509378
0,0.900018,0.367581,7.990181,-1.703494,2,victrexAE,20.256348,8.412497,67.271573
0,5.561262,0.452124,1.281540,-2.139611,3,solvay5320,4.868238,5.225222,182.468526
0,5.559927,0.452121,1.281972,-2.139611,3,solvay5320,4.868459,5.225398,116.468028
0,4.849304,0.452120,1.282044,-2.139611,3,solvay5320,4.943365,5.225428,110.245030
0,3.929115,0.452120,1.282058,-2.139611,3,solvay5320,5.058683,5.225434,104.379330
0,3.183223,0.452120,1.282061,-2.139611,3,solvay5320,5.219055,5.225435,89.476716
0,2.578914,0.452120,1.282061,-2.139611,3,solvay5320,5.547896,5.225435,91.470421
0,1.195473,0.448980,1.498928,-2.139611,4,solvay5320,9.010093,5.308724,142.926476
0,1.194292,0.448984,1.498545,-2.139611,4,solvay5320,9.020454,5.308578,85.375827
0,1.195150,0.448981,1.498881,-2.139611,4,solvay5320,9.013022,5.308706,77.643945
0,1.110954,0.448978,1.499126,-2.139611,4,solvay5320,9.905718,5.308800,76.305840
0,0.899880,0.448979,1.499028,-2.139611,4,solvay5320,13.389074,6.555771,86.172579
0,0.729200,0.448978,1.499109,-2.139611,4,solvay5320,18.477336,9.983958,74.012655
0,0.590777,0.452120,1.282061,-2.139611,4,solvay5320,23.576164,14.971826,76.414938
