,xi,rho_0,log10(zeta),gamma,num_stiff,material,eig_FEA,eig_CF,FEA/CF
324,0.999506,7.388740,-4.674602,0.525141,1,metal,5.987341,5.882700,1.017788
325,0.999506,5.986295,-4.674602,0.525339,1,metal,5.981683,5.882778,1.016813
326,0.999506,4.849848,-4.674602,0.525346,1,metal,6.022961,5.882781,1.023829
327,0.999506,3.929144,-4.674602,0.525339,1,metal,6.165611,5.882778,1.048078
328,0.999506,3.183243,-4.674602,0.525306,1,metal,6.254336,5.882765,1.063163
329,0.999506,2.578923,-4.674602,0.525340,1,metal,6.626283,5.882778,1.126387
330,0.999506,2.089081,-4.674602,0.525302,1,metal,6.984002,5.882763,1.187198
331,0.999506,1.692587,-4.674602,0.525141,1,metal,7.376450,5.882700,1.253923
332,0.999506,1.371311,-4.674602,0.525146,1,metal,8.337736,5.882702,1.417331
333,0.999506,1.111003,-4.674602,0.525339,1,metal,10.198949,5.882778,1.733696
334,0.999506,0.900088,-4.674602,0.525346,1,metal,13.410195,7.261277,1.846809
335,0.999506,0.729229,-4.674602,0.525146,1,metal,18.724704,11.062391,1.692645
336,0.999506,0.590812,-4.674602,0.525141,1,metal,26.892791,16.853057,1.595722
337,0.999506,0.478678,-4.674602,0.525303,1,metal,37.457595,25.674017,1.458969
338,0.999506,0.387759,-4.674602,0.525340,1,metal,96.239657,39.125430,2.459773
339,0.997681,0.314146,-4.674602,0.525347,4,metal,93.551285,59.577214,1.570253
340,0.997361,0.254508,-4.674602,0.525346,5,metal,135.500617,90.760850,1.492941
341,0.997361,0.206192,-4.674602,0.525347,5,metal,193.441576,138.279913,1.398913
342,0.996805,0.167048,-4.674602,0.525347,7,metal,289.845054,210.642912,1.376002
343,0.997652,7.389043,-3.908294,1.105271,1,metal,6.018222,6.093107,0.987710
344,0.997652,5.986202,-3.908294,1.105260,1,metal,6.039608,6.093103,0.991220
345,0.997652,4.849848,-3.908294,1.105272,1,metal,6.102586,6.093107,1.001556
346,0.997652,3.929150,-3.908294,1.105269,1,metal,6.290655,6.093106,1.032422
347,0.997652,3.183228,-3.908294,1.105271,1,metal,6.404952,6.093107,1.051180
348,0.997652,2.578956,-3.908294,1.105270,1,metal,6.888433,6.093106,1.130529
349,0.997652,2.089279,-3.908294,1.105271,1,metal,7.182143,6.093107,1.178732
350,0.997652,1.692681,-3.908294,1.105271,1,metal,7.688735,6.093107,1.261874
351,0.997652,1.371335,-3.908294,1.105269,1,metal,8.872272,6.093106,1.456116
352,0.997652,1.111003,-3.908294,1.105271,1,metal,11.052504,6.093107,1.813936
353,0.997652,0.900088,-3.908294,1.105271,1,metal,14.744498,7.520886,1.960474
354,0.990578,0.729214,-3.908294,1.105272,3,metal,27.182360,11.436360,2.376837
355,0.990578,0.590778,-3.908294,1.105272,3,metal,37.069952,17.424048,2.127517
356,0.987245,0.478632,-3.908294,1.105273,5,metal,52.413413,26.521464,1.976264
357,0.987245,0.387753,-3.908294,1.105276,5,metal,73.823158,40.410000,1.826854
358,0.987244,0.314138,-3.908294,1.105294,5,metal,104.233099,61.568823,1.692953
359,0.987245,0.254508,-3.908294,1.105272,5,metal,142.624069,93.798449,1.520538
360,0.987245,0.206192,-3.908294,1.105272,5,metal,200.534436,142.907991,1.403242
361,0.988820,0.167049,-3.908294,1.105275,5,metal,555.221835,217.822329,2.548967
362,0.988820,0.135341,-3.908294,1.105292,5,metal,431.944371,331.841385,1.301659
363,0.989055,7.388735,-2.644607,1.905670,1,metal,6.051629,6.331482,0.955800
364,0.989055,5.986200,-2.644607,1.905672,1,metal,6.075361,6.331483,0.959548
365,0.989055,4.849847,-2.644607,1.905678,1,metal,6.137006,6.331484,0.969284
366,0.989055,3.929142,-2.644607,1.905678,1,metal,6.313874,6.331485,0.997219
367,0.989055,3.183314,-2.644607,1.905673,1,metal,6.448517,6.331483,1.018484
368,0.989055,2.578916,-2.644607,1.905678,1,metal,6.975969,6.331485,1.101790
369,0.989055,2.089009,-2.644607,1.905671,1,metal,7.214099,6.331483,1.139401
370,0.989055,1.692684,-2.644607,1.905678,1,metal,7.767972,6.331485,1.226880
371,0.989055,1.371340,-2.644607,1.905678,1,metal,8.959795,6.331484,1.415118
372,0.964166,1.111001,-2.644607,1.905681,2,metal,13.150725,6.292529,2.089895
373,0.964166,0.900088,-2.644607,1.905678,2,metal,17.566443,7.767037,2.261666
374,0.953812,0.729285,-2.644607,1.905809,3,metal,23.922989,11.800794,2.027236
375,0.953816,0.590808,-2.644607,1.905710,3,metal,31.141129,17.980922,1.731898
376,0.964166,0.478656,-2.644607,1.905691,3,metal,38.078761,27.464907,1.386451
377,0.973911,7.388723,-2.386439,3.010292,1,metal,6.188725,6.603051,0.937252
378,0.973909,5.986300,-2.386439,3.010391,1,metal,6.223069,6.603073,0.942450
379,0.973909,4.849846,-2.386439,3.010388,1,metal,6.283818,6.603073,0.951651
380,0.973909,3.929142,-2.386439,3.010391,1,metal,6.440377,6.603073,0.975361
381,0.973910,3.183242,-2.386439,3.010374,1,metal,6.655210,6.603069,1.007896
382,0.973911,2.579109,-2.386439,3.010306,1,metal,7.154902,6.603054,1.083575
383,0.940131,2.079239,-2.386439,3.008909,1,metal,7.701859,6.553391,1.175248
384,0.940084,1.692569,-2.386439,3.010302,1,metal,8.701096,6.553667,1.327668
385,0.907553,1.371304,-2.386439,3.010317,2,metal,10.736767,6.506051,1.650274
386,0.907549,1.111003,-2.386439,3.010391,2,metal,13.712359,6.506063,2.107628
387,0.907549,0.900088,-2.386439,3.010391,2,metal,17.779063,8.030614,2.213911
388,0.940081,0.729214,-2.386439,3.010389,2,metal,20.235620,12.324692,1.641876
389,0.982797,7.388729,-1.965385,1.999346,1,metal,5.661731,6.348821,0.891777
390,0.982797,5.986198,-1.965385,1.999346,1,metal,5.676599,6.348821,0.894119
391,0.982797,4.849833,-1.965385,1.999346,1,metal,5.729629,6.348821,0.902471
392,0.982797,3.929179,-1.965385,1.999346,1,metal,5.881747,6.348821,0.926431
393,0.982797,3.183313,-1.965385,1.999346,1,metal,5.984235,6.348821,0.942574
394,0.936009,2.084196,-1.965385,4.450681,1,metal,7.116629,6.873205,1.035416
395,0.933940,2.080285,-1.965385,4.533335,1,metal,7.133310,6.887416,1.035702
396,0.933893,1.692567,-1.965385,4.535195,1,metal,7.678290,6.887734,1.114777
397,0.933892,1.371307,-1.965385,4.535212,1,metal,8.677798,6.887737,1.259891
398,0.317080,1.110995,-1.965385,4.535158,2,metal,14.498604,6.044090,2.398807
399,0.317076,0.900086,-1.965385,4.535124,2,metal,13.144924,7.460392,1.761962
400,0.595853,0.729213,-1.965385,4.405151,3,metal,15.577991,12.029995,1.294929
401,0.967998,7.388718,-4.191537,6.639375,1,metal,7.378687,7.319171,1.008132
402,0.925424,5.986182,-4.191537,6.639401,1,metal,7.638446,7.266052,1.051251
403,0.925424,4.849824,-4.191537,6.639410,1,metal,7.780056,7.266053,1.070740
404,0.925422,3.929142,-4.191537,6.639510,1,metal,8.226157,7.266068,1.132133
405,0.925422,3.183240,-4.191537,6.639494,1,metal,8.821716,7.266066,1.214098
406,0.925422,2.578947,-4.191537,6.639498,1,metal,9.465555,7.266066,1.302707
407,0.882995,2.089372,-4.191537,6.639530,2,metal,11.434360,7.213072,1.585227
408,0.883002,1.692544,-4.191537,6.639327,2,metal,15.034229,7.213046,2.084311
409,0.882999,1.371302,-4.191537,6.639388,2,metal,21.086686,7.213053,2.923406
410,0.839314,1.111002,-4.191537,6.639505,3,metal,30.870424,7.158446,4.312448
411,0.791334,0.900088,-4.191537,6.639505,4,metal,42.512968,8.761744,4.852113
412,0.732399,0.729214,-4.191537,6.639485,5,metal,58.218091,13.210192,4.407059
413,0.732395,0.590778,-4.191537,6.639509,5,metal,80.508769,20.126647,4.000108
414,0.617942,0.478623,-4.191537,6.639518,6,metal,112.201090,30.038027,3.735302
415,0.587438,0.387775,-4.191537,6.271331,7,metal,150.319644,45.051645,3.336607
416,0.588044,0.314139,-4.191537,5.956790,8,metal,200.686066,68.043311,2.949387
417,0.587993,0.206192,-4.191537,5.956790,9,metal,279.912135,157.936024,1.772313
418,0.720754,7.388887,-2.458343,6.442609,1,metal,6.708365,6.974845,0.961794
419,0.720800,5.986094,-2.458343,6.442315,1,metal,6.828659,6.974851,0.979040
420,0.720800,4.849785,-2.458343,6.442314,1,metal,6.947777,6.974851,0.996118
421,0.720754,3.929142,-2.458343,6.442609,1,metal,7.138002,6.974845,1.023392
422,0.594007,3.183246,-2.458343,4.529144,3,metal,7.032415,6.422782,1.094917
423,0.995307,2.148528,-2.458343,0.366225,5,metal,6.487477,5.810495,1.116510
424,0.995306,2.089027,-2.458343,0.366254,5,metal,6.521804,5.810507,1.122416
425,0.995306,1.692666,-2.458343,0.366254,5,metal,6.911123,5.810507,1.189418
426,0.995306,1.371335,-2.458343,0.366254,5,metal,7.726500,5.810507,1.329746
427,0.858162,1.995519,-2.026520,3.289595,2,metal,7.312057,6.503292,1.124362
428,0.858297,1.995091,-2.026520,3.288103,2,metal,7.312420,6.503123,1.124447
429,0.858166,1.995394,-2.026520,3.289551,2,metal,7.312254,6.503287,1.124394
430,0.858159,1.995238,-2.026520,3.289628,2,metal,7.312531,6.503296,1.124435
431,0.858290,1.994040,-2.026520,3.288187,2,metal,7.314186,6.503132,1.124717
432,0.858405,0.429965,-2.026520,3.286921,3,metal,28.822239,35.176057,0.819371
433,0.858395,0.429954,-2.026520,3.287029,3,metal,28.822738,35.177925,0.819342
434,0.858220,0.429977,-2.026520,3.288951,3,metal,28.818855,35.175348,0.819291
435,0.858160,0.429915,-2.026520,3.289608,3,metal,28.821623,35.185914,0.819124
436,0.858160,0.429898,-2.026520,3.289611,3,metal,28.822614,35.188697,0.819087
437,0.858159,0.429872,-2.026520,3.289627,3,metal,28.824091,35.192890,0.819032
438,0.858302,0.429679,-2.026520,3.288056,3,metal,28.837513,35.223617,0.818698
439,0.863397,2.001409,-2.014555,3.217206,2,metal,7.257249,6.493082,1.117689
440,0.863348,2.001051,-2.014555,3.217764,2,metal,7.257950,6.493148,1.117786
441,0.863241,2.001274,-2.014555,3.218976,2,metal,7.257875,6.493291,1.117750
442,0.863338,2.000730,-2.014555,3.217881,2,metal,7.258489,6.493162,1.117867
443,0.863308,2.000055,-2.014555,3.218211,2,metal,7.259646,6.493201,1.118038
444,0.863333,1.998434,-2.014555,3.217928,2,metal,7.262178,6.493167,1.118434
445,0.863376,0.431185,-2.014555,3.217446,3,metal,28.507645,34.924190,0.816272
446,0.863394,0.431192,-2.014555,3.217238,3,metal,28.507473,34.922856,0.816298
447,0.863396,0.431177,-2.014555,3.217223,3,metal,28.508346,34.925252,0.816267
448,0.863395,0.431154,-2.014555,3.217236,3,metal,28.509682,34.929046,0.816217
449,0.863274,0.431238,-2.014555,3.218596,3,metal,28.503153,34.916345,0.816327
450,0.863275,0.431226,-2.014555,3.218587,3,metal,28.503845,34.918252,0.816302
451,0.863275,0.431180,-2.014555,3.218586,3,metal,28.506494,34.925668,0.816205
452,0.999953,7.389045,-4.462042,0.105167,1,metal,5.675646,5.705407,0.994784
453,0.999953,5.986298,-4.462042,0.105167,1,metal,5.686715,5.705407,0.996724
454,0.999953,4.849847,-4.462042,0.105167,1,metal,5.744047,5.705407,1.006773
455,0.999953,3.929150,-4.462042,0.105152,1,metal,5.813193,5.705401,1.018893
456,0.999953,3.183226,-4.462042,0.105170,1,metal,5.955261,5.705409,1.043792
457,0.999953,2.578957,-4.462042,0.105153,1,metal,6.180297,5.705401,1.083236
458,0.999953,2.089285,-4.462042,0.105168,1,metal,6.652480,5.705408,1.165995
459,0.999953,1.692664,-4.462042,0.105153,1,metal,6.942262,5.705401,1.216788
460,0.999953,1.371340,-4.462042,0.105167,1,metal,7.630251,5.705407,1.337372
461,0.999953,1.111003,-4.462042,0.105167,1,metal,9.004915,5.705407,1.578312
462,0.999953,0.900088,-4.462042,0.105167,1,metal,11.450354,7.042338,1.625931
463,0.999953,0.729214,-4.462042,0.105167,1,metal,15.586277,10.729442,1.452664
464,0.999953,0.590785,-4.462042,0.105153,1,metal,22.312116,16.346613,1.364938
465,0.999953,0.478633,-4.462042,0.105168,1,metal,32.463974,24.904745,1.303526
466,0.999953,0.387754,-4.462042,0.105153,1,metal,45.928183,37.946744,1.210333
467,0.999953,0.314145,-4.462042,0.105153,1,metal,64.701756,57.813068,1.119155
468,0.999758,0.254508,-4.462042,0.105172,5,metal,103.227837,88.075474,1.172038
469,0.999758,0.206192,-4.462042,0.105176,5,metal,151.877463,134.188466,1.131822
470,0.999758,0.167048,-4.462042,0.105171,5,metal,224.564512,204.444888,1.098411
471,0.999710,0.135336,-4.462042,0.105181,7,metal,335.106447,311.474999,1.075869
472,0.998060,7.388743,-2.109099,0.525333,1,metal,5.454759,5.880223,0.927645
473,0.998060,5.986297,-2.109099,0.525347,1,metal,5.461359,5.880228,0.928767
474,0.998060,4.849848,-2.109099,0.525347,1,metal,5.515760,5.880228,0.938018
475,0.998060,3.929143,-2.109099,0.525347,1,metal,5.585379,5.880228,0.949858
476,0.998060,3.183225,-2.109099,0.525347,1,metal,5.702891,5.880228,0.969842
477,0.998060,2.579125,-2.109099,0.525335,1,metal,5.923050,5.880223,1.007283
478,0.998060,2.089318,-2.109099,0.525348,1,metal,6.348211,5.880228,1.079586
479,0.998060,1.692587,-2.109099,0.525333,1,metal,6.608663,5.880223,1.123880
480,0.998060,1.371341,-2.109099,0.525348,1,metal,7.230134,5.880228,1.229567
481,0.998060,1.111003,-2.109099,0.525347,1,metal,8.440866,5.880228,1.435466
482,0.998060,0.900088,-2.109099,0.525347,1,metal,10.525562,7.258128,1.450176
483,0.998060,0.729213,-2.109099,0.525348,1,metal,13.867454,11.058218,1.254041
484,0.998060,0.590811,-2.109099,0.525334,1,metal,18.957876,16.845980,1.125365
485,0.998060,0.478625,-2.109099,0.525348,1,metal,25.663201,25.668673,0.999787
486,0.998060,0.387728,-2.109099,0.525333,1,metal,33.241597,39.114654,0.849850
487,0.998060,0.314147,-2.109099,0.525347,1,metal,41.979468,59.583901,0.704544
488,0.998060,0.254508,-2.109099,0.525347,1,metal,53.843688,90.779939,0.593123
489,0.994542,7.389043,-2.359228,1.105271,1,metal,5.736239,6.087923,0.942233
490,0.994542,5.985802,-2.359228,1.105202,1,metal,5.748853,6.087900,0.944308
491,0.994542,4.849848,-2.359228,1.105271,1,metal,5.808068,6.087923,0.954031
492,0.994542,3.929143,-2.359228,1.105272,1,metal,5.944171,6.087923,0.976387
493,0.994542,3.183243,-2.359228,1.105269,1,metal,6.043384,6.087923,0.992684
494,0.994542,2.578956,-2.359228,1.105269,1,metal,6.391684,6.087923,1.049896
495,0.994542,2.089317,-2.359228,1.105271,1,metal,6.752596,6.087923,1.109179
496,0.994542,1.692586,-2.359228,1.105257,1,metal,7.129912,6.087919,1.171158
497,0.994542,1.371335,-2.359228,1.105269,1,metal,8.004456,6.087923,1.314809
498,0.994542,1.111003,-2.359228,1.105272,1,metal,9.620076,6.087923,1.580190
499,0.994542,0.900088,-2.359228,1.105271,1,metal,12.303334,7.514490,1.637281
500,0.988137,0.729214,-2.359228,1.105272,1,metal,18.111253,11.428707,1.584716
501,0.994542,0.590811,-2.359228,1.105259,1,metal,22.682574,17.441016,1.300531
502,0.994542,0.478676,-2.359228,1.105271,1,metal,30.488373,26.569628,1.147490
503,0.994542,0.387754,-2.359228,1.105269,1,metal,62.905935,40.490892,1.553582
504,0.994542,0.314145,-2.359228,1.105269,1,metal,76.352216,61.689144,1.237693
505,0.985947,7.388732,-2.193049,1.905587,1,metal,5.832727,6.326599,0.921937
506,0.985947,5.986201,-2.193049,1.905588,1,metal,5.850427,6.326600,0.924735
507,0.985946,4.849847,-2.193049,1.905677,1,metal,5.907751,6.326624,0.933792
508,0.985946,3.929144,-2.193049,1.905674,1,metal,6.071865,6.326623,0.959732
509,0.985946,3.183229,-2.193049,1.905675,1,metal,6.188968,6.326624,0.978242
510,0.985947,2.579117,-2.193049,1.905595,1,metal,6.604550,6.326602,1.043933
511,0.985947,2.088920,-2.193049,1.905650,1,metal,6.872813,6.326617,1.086333
512,0.985946,1.692663,-2.193049,1.905661,1,metal,7.325239,6.326620,1.157844
513,0.985946,1.371340,-2.193049,1.905675,1,metal,8.293997,6.326624,1.310967
514,0.953366,1.111003,-2.193049,1.905677,2,metal,11.282459,6.275589,1.797833
515,0.953366,0.900088,-2.193049,1.905676,2,metal,14.465142,7.746126,1.867403
516,0.976499,7.388725,-2.568443,3.010347,1,metal,6.277377,6.606837,0.950133
517,0.976498,5.986280,-2.568443,3.010383,1,metal,6.320527,6.606846,0.956663
518,0.976499,4.849832,-2.568443,3.010351,1,metal,6.383955,6.606838,0.966265
519,0.976498,3.929149,-2.568443,3.010384,1,metal,6.542266,6.606846,0.990225
520,0.976499,3.183311,-2.568443,3.010354,1,metal,6.779902,6.606839,1.026195
521,0.976498,2.579111,-2.568443,3.010359,1,metal,7.291670,6.606840,1.103655
522,0.946413,2.085390,-2.568443,3.009903,1,metal,7.899588,6.562818,1.203688
523,0.946399,1.692571,-2.568443,3.010347,1,metal,9.027297,6.562909,1.375502
524,0.505803,1.371334,-2.568443,5.422268,3,metal,13.195786,6.499451,2.030292
525,0.890662,1.111001,-2.568443,3.010388,3,metal,14.978058,6.481294,2.310967
526,0.917955,0.900088,-2.568443,3.010388,3,metal,19.458682,8.049416,2.417403
527,0.890662,0.729215,-2.568443,3.010391,3,metal,25.841538,12.188495,2.120158
528,0.986752,7.388733,-4.678722,4.535130,1,metal,7.214865,6.959185,1.036740
529,0.986752,5.986199,-4.678722,4.535132,1,metal,7.230616,6.959185,1.039003
530,0.999999,2.153965,-4.678722,0.008450,1,metal,6.450492,5.660830,1.139496
531,0.986752,3.929180,-4.678722,4.535134,1,metal,7.529003,6.959185,1.081880
532,0.957483,2.107700,-4.678722,4.435288,2,metal,10.342862,6.899202,1.499139
533,0.956702,2.106353,-4.678722,4.485144,2,metal,10.384948,6.908377,1.503240
534,0.919589,2.065834,-4.678722,4.529250,5,metal,10.769151,6.867137,1.568216
535,0.919402,1.692561,-4.678722,4.535227,5,metal,13.770097,6.868115,2.004931
536,0.953031,1.371308,-4.678722,2.900835,7,metal,15.662198,6.545357,2.392871
537,0.225239,1.022440,-4.678722,5.008430,7,metal,32.741817,6.035168,5.425171
538,0.953027,0.900089,-4.678722,2.900987,7,metal,32.059638,8.079138,3.968200
539,0.953040,0.452986,-4.678722,2.900486,7,metal,97.370610,31.897676,3.052593
540,0.953065,0.453030,-4.678722,2.899544,7,metal,97.342763,31.890491,3.052407
541,0.900626,0.440489,-4.678722,4.478561,7,metal,124.549391,35.205203,3.537812
542,0.898307,0.387750,-4.678722,4.535134,7,metal,150.412693,45.490415,3.306470
543,0.953031,0.314137,-4.678722,2.900835,7,metal,173.014999,66.327756,2.608486
544,0.942051,0.206192,-4.678722,3.129233,9,metal,314.538212,154.903378,2.030545
545,0.965596,7.388716,-4.070374,6.639257,1,metal,7.331256,7.316156,1.002064
546,0.919297,5.986301,-4.070374,6.639509,1,metal,7.582773,7.258421,1.044686
547,0.919297,4.849847,-4.070374,6.639508,1,metal,7.730073,7.258421,1.064980
548,0.919298,3.929142,-4.070374,6.639502,1,metal,8.162638,7.258420,1.124575
549,0.919297,3.183225,-4.070374,6.639508,1,metal,8.771028,7.258421,1.208393
550,0.919297,2.578921,-4.070374,6.639504,1,metal,9.399624,7.258420,1.294996
551,0.872298,2.089364,-4.070374,6.639525,2,metal,11.314331,7.199700,1.571500
552,0.872301,1.692656,-4.070374,6.639452,2,metal,14.845247,7.199691,2.061928
553,0.872307,1.371301,-4.070374,6.639303,2,metal,20.784335,7.199673,2.886844
554,0.822455,1.111003,-4.070374,6.639506,3,metal,30.371177,7.137351,4.255245
555,0.764526,0.900087,-4.070374,6.639456,4,metal,41.745864,8.720298,4.787206
556,0.679997,0.729213,-4.070374,6.639487,5,metal,56.774894,13.086731,4.338356
557,0.679996,0.590778,-4.070374,6.639494,5,metal,78.578026,19.938452,3.941029
558,0.587584,0.478627,-4.070374,6.358298,6,metal,106.713420,29.643986,3.599834
559,0.644602,0.372653,-4.070374,5.927544,7,metal,151.160971,48.835990,3.095278
560,0.588594,0.314139,-4.070374,5.687763,8,metal,190.387317,67.511819,2.820059
561,0.588566,0.206191,-4.070374,5.687763,9,metal,268.633770,156.703916,1.714276
562,0.588431,7.388215,-2.816506,7.833944,1,metal,7.051191,7.051872,0.999903
563,0.588337,5.986231,-2.816506,7.833944,1,metal,7.191340,7.051759,1.019794
564,0.588331,4.849827,-2.816506,7.833944,1,metal,7.304633,7.051751,1.035861
565,0.588328,3.929138,-2.816506,7.833944,1,metal,7.724100,7.051748,1.095345
566,0.588309,3.183225,-2.816506,7.833944,1,metal,8.244890,7.051725,1.169202
567,0.588323,2.578925,-2.816506,7.833944,1,metal,8.746978,7.051742,1.240400
568,0.588317,2.089350,-2.816506,7.833944,1,metal,10.051258,7.051734,1.425360
569,0.596903,1.664130,-2.816506,6.087803,2,metal,12.015113,6.751457,1.779633
570,1.256477,7.389049,-2.333199,0.105178,1,solvay5320,5.732341,6.170739,0.928955
571,1.256477,5.986299,-2.333199,0.105178,1,solvay5320,5.749022,6.170739,0.931659
572,1.256477,4.849848,-2.333199,0.105172,1,solvay5320,5.807615,6.170737,0.941154
573,1.256477,3.929146,-2.333199,0.105178,1,solvay5320,5.880683,6.170739,0.952995
574,1.256477,3.183233,-2.333199,0.105178,1,solvay5320,6.009492,6.170739,0.973869
575,1.256477,2.578922,-2.333199,0.105175,1,solvay5320,6.217939,6.170738,1.007649
576,1.256477,2.089320,-2.333199,0.105178,1,solvay5320,6.657369,6.170739,1.078861
577,1.256477,1.692682,-2.333199,0.105178,1,solvay5320,6.947757,6.170739,1.125920
578,1.256477,1.371341,-2.333199,0.105178,1,solvay5320,7.536566,6.170739,1.221339
579,1.256477,1.111003,-2.333199,0.105178,1,solvay5320,8.643791,6.170739,1.400771
580,1.256477,0.900088,-2.333199,0.105178,1,solvay5320,10.544035,7.616703,1.384331
581,1.256477,0.729214,-2.333199,0.105178,1,solvay5320,13.644704,11.604511,1.175810
582,1.256477,0.590780,-2.333199,0.105178,1,solvay5320,18.475782,17.680123,1.045003
583,1.256477,0.387759,-2.333199,0.105178,1,solvay5320,34.235108,41.040466,0.834179
584,1.256477,0.314147,-2.333199,0.105178,1,solvay5320,44.266154,62.527672,0.707945
585,0.750614,7.389056,-2.241481,0.525347,1,victrexAE,4.736354,5.433961,0.871621
586,0.750614,4.849852,-2.241481,0.525347,1,victrexAE,4.812075,5.433961,0.885556
587,0.750614,3.929351,-2.241481,0.525322,1,victrexAE,4.871257,5.433950,0.896449
588,0.750614,3.183272,-2.241481,0.525347,1,victrexAE,4.999739,5.433961,0.920091
589,0.750614,2.578681,-2.241481,0.525320,1,victrexAE,5.147771,5.433949,0.947335
590,0.750614,2.089326,-2.241481,0.525348,1,victrexAE,5.567258,5.433961,1.024530
591,0.750614,1.692684,-2.241481,0.525347,1,victrexAE,5.728780,5.433961,1.054255
592,0.750614,1.371341,-2.241481,0.525347,1,victrexAE,6.178599,5.433961,1.137034
593,0.750614,1.111003,-2.241481,0.525346,1,victrexAE,7.121011,5.433961,1.310464
594,0.750614,0.900123,-2.241481,0.525322,1,victrexAE,8.789783,6.706741,1.310589
595,0.750614,0.729214,-2.241481,0.525347,1,victrexAE,11.515348,10.218961,1.126861
596,0.750614,0.590774,-2.241481,0.525347,1,victrexAE,15.378360,15.569469,0.987725
597,0.750614,0.478604,-2.241481,0.525321,1,victrexAE,20.342692,23.722643,0.857522
598,0.748362,0.387759,-2.241481,0.525346,1,victrexAE,24.841274,36.112807,0.687880
599,0.828646,7.390214,-1.690541,1.105265,1,hexcelIM7,5.330243,5.808186,0.917712
600,0.828646,5.986205,-1.690541,1.105262,1,hexcelIM7,5.317198,5.808184,0.915467
601,0.828646,4.849846,-1.690541,1.105271,1,hexcelIM7,5.360786,5.808188,0.922970
602,0.828646,3.929103,-1.690541,1.105224,1,hexcelIM7,5.424184,5.808171,0.933888
603,0.828646,3.183226,-1.690541,1.105262,1,hexcelIM7,5.544589,5.808184,0.954617
604,0.828646,2.578914,-1.690541,1.105271,1,hexcelIM7,5.762448,5.808188,0.992125
605,0.828646,2.089417,-1.690541,1.105224,1,hexcelIM7,6.165378,5.808171,1.061501
606,0.828646,1.692697,-1.690541,1.105272,1,hexcelIM7,6.410040,5.808188,1.103621
607,0.828646,1.371335,-1.690541,1.105269,1,hexcelIM7,7.016211,5.808187,1.207986
608,0.828646,1.110962,-1.690541,1.105223,1,hexcelIM7,8.210823,5.808171,1.413668
609,0.828646,0.900087,-1.690541,1.105270,1,hexcelIM7,10.254732,7.169217,1.430384
610,0.973572,5.985980,-1.683004,1.887925,1,solvay5320,5.626114,6.302051,0.892743
611,0.973527,4.849746,-1.683004,1.892530,1,solvay5320,5.667392,6.303334,0.899110
612,0.973462,3.929137,-1.683004,1.899189,1,solvay5320,5.792016,6.305186,0.918611
613,0.973461,3.183229,-1.683004,1.899192,1,solvay5320,5.886913,6.305187,0.933662
614,0.973475,2.578927,-1.683004,1.897830,1,solvay5320,6.202392,6.304809,0.983756
615,0.973475,2.089355,-1.683004,1.897828,1,solvay5320,6.510741,6.304808,1.032663
616,0.973528,1.693931,-1.683004,1.892382,1,solvay5320,6.842947,6.303293,1.085615
617,0.973458,1.371322,-1.683004,1.899582,1,solvay5320,7.605649,6.305296,1.206232
618,0.973442,1.111002,-1.683004,1.901196,1,solvay5320,8.943474,6.305745,1.418306
619,0.959080,0.900079,-1.683004,1.905450,1,solvay5320,12.024337,7.757269,1.550073
620,0.973475,0.729213,-1.683004,1.897828,1,solvay5320,14.465174,11.856667,1.220003
621,0.973572,0.590788,-1.683004,1.887932,1,solvay5320,19.119126,18.055897,1.058885
622,0.701595,7.389010,-1.833560,3.010425,1,solvay5320,5.955696,6.201880,0.960305
623,0.703510,3.090438,-1.833560,2.893735,1,solvay5320,5.766556,6.173052,0.934150
624,0.702940,3.089580,-1.833560,2.928811,1,solvay5320,5.769949,6.181783,0.933379
625,0.702333,3.087124,-1.833560,2.965843,1,solvay5320,5.773917,6.190939,0.932640
626,0.701694,3.084753,-1.833560,3.004448,1,solvay5320,5.782874,6.200419,0.932659
627,0.701595,2.578701,-1.833560,3.010410,1,solvay5320,5.971423,6.201877,0.962841
628,0.612190,2.089324,-1.833560,3.010394,3,solvay5320,6.978478,6.068502,1.149951
629,0.551572,1.692683,-1.833560,3.010396,3,solvay5320,5.860152,5.977688,0.980338
630,0.551568,1.371340,-1.833560,3.010420,4,solvay5320,5.862742,5.977688,0.980771
631,0.442018,1.111003,-1.833560,2.921127,4,solvay5320,6.356492,5.786349,1.098532
632,0.443538,0.900090,-1.833560,2.675587,5,solvay5320,7.336988,7.052311,1.040366
633,1.373034,7.388821,-2.886446,4.535026,1,hexcelIM7,7.090330,7.474549,0.948596
634,1.373032,5.986298,-2.886446,4.535105,1,hexcelIM7,7.199953,7.474562,0.963261
635,1.373032,4.849849,-2.886446,4.535093,1,hexcelIM7,7.354520,7.474560,0.983940
636,1.373039,3.929429,-2.886446,4.534747,1,hexcelIM7,7.478435,7.474506,1.000526
637,1.298168,3.183246,-2.886446,4.535100,1,hexcelIM7,8.190745,7.375685,1.110506
638,1.298167,2.578925,-2.886446,4.535108,1,hexcelIM7,8.527695,7.375686,1.156190
639,1.298169,2.089225,-2.886446,4.535065,1,hexcelIM7,9.402777,7.375681,1.274835
640,1.218961,1.692681,-2.886446,4.535102,2,hexcelIM7,11.322617,7.270528,1.557331
641,0.385106,1.371348,-2.886446,4.535067,2,hexcelIM7,13.359924,6.137341,2.176826
